iter	F1	CrossEntropy
7902	0.9742288389	0.1084049566
7903	0.9742288389	0.108401629
7904	0.9742288389	0.1083953952
7905	0.9742288389	0.1083891778
7906	0.9742288389	0.108385944
7907	0.9742288389	0.1083822246
7908	0.9742288389	0.1083789368
7909	0.9742288389	0.1083750433
7910	0.9742288389	0.1083726266
7911	0.9742288389	0.1083692301
7912	0.9742288389	0.1083662068
7913	0.9742288389	0.1083594362
7914	0.9742288389	0.1083554104
7915	0.9742288389	0.1083485159
7916	0.9742288389	0.1083446691
7917	0.9742288389	0.1083369258
7918	0.9742288389	0.1083321987
7919	0.9742288389	0.1083269814
7920	0.9742288389	0.1083229329
7921	0.9742288389	0.108317883
7922	0.9742288389	0.108310674
7923	0.9742288389	0.1083063407
7924	0.9742288389	0.1083001733
7925	0.9742288389	0.108294705
7926	0.9742288389	0.1082906854
7927	0.9742288389	0.1082854335
7928	0.9742288389	0.1082810135
7929	0.9742288389	0.1082738452
7930	0.9742288389	0.1082694289
7931	0.9742288389	0.1082634062
7932	0.9742288389	0.1082538738
7933	0.9742288389	0.1082516232
7934	0.9742288389	0.1082472351
7935	0.9742288389	0.1082413554
7936	0.9742288389	0.108237126
7937	0.9742288389	0.1082333319
7938	0.9742288389	0.1082280245
7939	0.9742288389	0.1082264187
7940	0.9742288389	0.108220063
7941	0.9742288389	0.108217833
7942	0.9742288389	0.1082109871
7943	0.9742288389	0.1082061269
7944	0.9742288389	0.1081999307
7945	0.9742288389	0.1081951367
7946	0.9742288389	0.1081941842
7947	0.9742288389	0.1081877375
7948	0.9742288389	0.1081825575
7949	0.9742288389	0.108170356
7950	0.9742288389	0.1081654319
7951	0.9742288389	0.1081612671
7952	0.9742288389	0.1081568203
7953	0.9742288389	0.1081497119
7954	0.9742288389	0.1081438351
7955	0.9742288389	0.1081343899
7956	0.9742288389	0.1081335046
7957	0.9742288389	0.1081262641
7958	0.9742288389	0.1081228902
7959	0.9742288389	0.1081194054
7960	0.9742288389	0.1081182757
7961	0.9742288389	0.1081107974
7962	0.9742288389	0.108106037
7963	0.9742288389	0.1081005839
7964	0.9742288389	0.108096912
7965	0.9742288389	0.1080931281
7966	0.9742288389	0.108088688
7967	0.9742288389	0.1080860969
7968	0.9742288389	0.1080768805
7969	0.9742288389	0.1080716608
7970	0.9742288389	0.1080662285
7971	0.9742288389	0.108060436
7972	0.9742288389	0.1080527491
7973	0.9742288389	0.1080469487
7974	0.9742288389	0.1080431739
7975	0.9742288389	0.1080390418
7976	0.9742288389	0.1080326012
7977	0.9742288389	0.1080280781
7978	0.9742288389	0.1080251604
7979	0.9742288389	0.1080134215
7980	0.9742288389	0.1080071326
7981	0.9742288389	0.1080027277
7982	0.9742288389	0.107996923
7983	0.9742288389	0.107990764
7984	0.9742288389	0.1079854135
7985	0.9742288389	0.1079810007
7986	0.9742288389	0.1079747334
7987	0.9742288389	0.1079712846
7988	0.9742288389	0.1079661815
7989	0.9742288389	0.1079601327
7990	0.9742288389	0.1079553312
7991	0.9742288389	0.1079469538
7992	0.9742288389	0.1079426446
7993	0.9742288389	0.1079378007
7994	0.9742288389	0.107933711
7995	0.9742288389	0.1079337074
7996	0.9742288389	0.1079292956
7997	0.9742288389	0.1079253303
7998	0.9742288389	0.1079245286
7999	0.9742288389	0.1079172419
8000	0.9742288389	0.1079120736
8001	0.9742288389	0.1079089249
8002	0.9742288389	0.1079036907
8003	0.9742288389	0.1079032507
8004	0.9742288389	0.1078987497
8005	0.9742288389	0.1078923221
8006	0.9742288389	0.1078856668
8007	0.9742288389	0.1078770835
8008	0.9742288389	0.1078735242
8009	0.9742288389	0.1078684939
8010	0.9742288389	0.1078632446
8011	0.9742288389	0.1078581072
8012	0.9742288389	0.1078493628
8013	0.9742288389	0.107837886
8014	0.9742288389	0.1078333049
8015	0.9742288389	0.1078281087
8016	0.9742288389	0.1078270201
8017	0.9742288389	0.1078242074
8018	0.9742288389	0.107818659
8019	0.9742288389	0.1078130961
8020	0.9742288389	0.1078111246
8021	0.9742288389	0.1078056384
8022	0.9742288389	0.1077986721
8023	0.9742288389	0.107789786
8024	0.9742288389	0.1077869661
8025	0.9742288389	0.1077790543
8026	0.9742288389	0.1077752542
8027	0.9742288389	0.1077650982
8028	0.9742288389	0.1077613501
8029	0.9742288389	0.107754855
8030	0.9742288389	0.1077448879
8031	0.9742288389	0.1077382482
8032	0.9742288389	0.1077379027
8033	0.9742288389	0.1077327038
8034	0.9742288389	0.1077297442
8035	0.9742288389	0.1077240084
8036	0.9742288389	0.1077189699
8037	0.9742288389	0.1077146001
8038	0.9742288389	0.1077076555
8039	0.9742288389	0.1076965482
8040	0.9742288389	0.1076873368
8041	0.9742288389	0.1076794563
8042	0.9742288389	0.1076754367
8043	0.9742288389	0.1076729319
8044	0.9742288389	0.1076702158
8045	0.9742288389	0.1076657928
8046	0.9742288389	0.1076601703
8047	0.9742288389	0.1076573363
8048	0.9742288389	0.107653239
8049	0.9742288389	0.1076512261
8050	0.9742288389	0.1076467057
8051	0.9742288389	0.1076413922
8052	0.9742288389	0.1076372497
8053	0.9742288389	0.1076287613
8054	0.9742288389	0.107620035
8055	0.9742288389	0.1076145959
8056	0.9742288389	0.1076144921
8057	0.9742288389	0.1076075351
8058	0.9742288389	0.1076033833
8059	0.9742288389	0.107591982
8060	0.9742288389	0.1075870336
8061	0.9742288389	0.1075854661
8062	0.9742288389	0.1075816018
8063	0.9742288389	0.1075762832
8064	0.9742288389	0.1075698397
8065	0.9742288389	0.1075666527
8066	0.9742288389	0.1075623263
8067	0.9742288389	0.1075572247
8068	0.9742288389	0.1075538748
8069	0.9742288389	0.1075499353
8070	0.9742288389	0.1075499198
8071	0.9742288389	0.1075373421
8072	0.9742288389	0.1075285051
8073	0.9742288389	0.1075240356
8074	0.9742288389	0.1075176365
8075	0.9742288389	0.1075043518
8076	0.9742288389	0.1074988058
8077	0.9742288389	0.1074944667
8078	0.9742288389	0.1074878834
8079	0.9742288389	0.1074818962
8080	0.9742288389	0.1074771999
8081	0.9742288389	0.107473982
8082	0.9742288389	0.1074681041
8083	0.9742288389	0.1074637661
8084	0.9742288389	0.1074604947
8085	0.9742288389	0.1074524605
8086	0.9742288389	0.1074509087
8087	0.9742288389	0.107443871
8088	0.9742288389	0.1074399748
8089	0.9742288389	0.1074340209
8090	0.9742288389	0.1074311611
8091	0.9742288389	0.1074304954
8092	0.9742288389	0.1074223195
8093	0.9742288389	0.107418088
8094	0.9742288389	0.1074118734
8095	0.9742288389	0.1074053758
8096	0.9742288389	0.1074024076
8097	0.9742288389	0.1073993179
8098	0.9742288389	0.1073938161
8099	0.9742288389	0.107389197
8100	0.9742288389	0.1073853119
8101	0.9742288389	0.1073819024
8102	0.9742288389	0.1073733286
8103	0.9742288389	0.107367514
8104	0.9742288389	0.1073675077
8105	0.9742288389	0.1073642326
8106	0.9742288389	0.1073589739
8107	0.9742288389	0.1073538914
8108	0.9742288389	0.1073529538
8109	0.9742288389	0.1073506697
8110	0.9742288389	0.1073411234
8111	0.9742288389	0.1073387877
8112	0.9742288389	0.1073332529
8113	0.9742288389	0.1073314998
8114	0.9742288389	0.107325974
8115	0.9742288389	0.1073209013
8116	0.9742288389	0.1073160478
8117	0.9742288389	0.1073126644
8118	0.9742288389	0.1073034661
8119	0.9742288389	0.1072998263
8120	0.9742288389	0.1072914888
8121	0.9742288389	0.1072879513
8122	0.9742288389	0.1072875578
8123	0.9742288389	0.1072848916
8124	0.9742288389	0.1072809389
8125	0.9742288389	0.1072753995
8126	0.9742288389	0.1072713209
8127	0.9742288389	0.1072678516
8128	0.9742288389	0.1072596606
8129	0.9742288389	0.1072582209
8130	0.9742288389	0.1072567921
8131	0.9742288389	0.1072524745
8132	0.9742288389	0.1072449704
8133	0.9742288389	0.107241042
8134	0.9742288389	0.1072377129
8135	0.9742288389	0.1072355666
8136	0.9742288389	0.1072271596
8137	0.9742288389	0.1072235693
8138	0.9742288389	0.1072127946
8139	0.9742288389	0.1072070668
8140	0.9742288389	0.1072011849
8141	0.9742288389	0.1071955085
8142	0.9742288389	0.1071910759
8143	0.9742288389	0.1071838737
8144	0.9742288389	0.1071813111
8145	0.9742288389	0.1071781739
8146	0.9742288389	0.1071739848
8147	0.9742288389	0.1071721714
8148	0.9742288389	0.1071678903
8149	0.9742288389	0.1071678774
8150	0.9742288389	0.1071623112
8151	0.9742288389	0.1071506133
8152	0.9742288389	0.1071452749
8153	0.9742288389	0.10714113
8154	0.9742288389	0.1071351872
8155	0.9742288389	0.1071294596
8156	0.9742288389	0.1071276291
8157	0.9742288389	0.1071255873
8158	0.9742288389	0.1071217141
8159	0.9742288389	0.1071136393
8160	0.9742288389	0.1071118505
8161	0.9742288389	0.10710717
8162	0.9742288389	0.1071027213
8163	0.9742288389	0.1071002754
8164	0.9742288389	0.1070886887
8165	0.9742288389	0.107083281
8166	0.9742288389	0.1070744694
8167	0.9742288389	0.107068449
8168	0.9742288389	0.1070639814
8169	0.9742288389	0.1070552447
8170	0.9742288389	0.1070517729
8171	0.9742288389	0.1070428224
8172	0.9742288389	0.1070366363
8173	0.9742288389	0.1070306206
8174	0.9742288389	0.1070215552
8175	0.9742288389	0.1070162604
8176	0.9742288389	0.107010464
8177	0.9742288389	0.1070031144
8178	0.9742288389	0.1070006799
8179	0.9742288389	0.1069948282
8180	0.9742288389	0.1069925856
8181	0.9742288389	0.1069880037
8182	0.9742288389	0.1069827392
8183	0.9742288389	0.1069811587
8184	0.9742288389	0.106975364
8185	0.9742288389	0.1069697899
8186	0.9742288389	0.1069663844
8187	0.9742288389	0.1069584714
8188	0.9742288389	0.1069565111
8189	0.9742288389	0.1069517614
8190	0.9742288389	0.1069490899
8191	0.9742288389	0.1069461821
8192	0.9742288389	0.1069454353
8193	0.9742288389	0.1069430555
8194	0.9742288389	0.1069388646
8195	0.9742288389	0.1069289941
8196	0.9742288389	0.1069210213
8197	0.9742288389	0.1069142112
8198	0.9742288389	0.106904285
8199	0.9742288389	0.1068976834
8200	0.9742288389	0.1068974491
8201	0.9742288389	0.1068952453
8202	0.9742288389	0.1068946064
8203	0.9742288389	0.1068938093
8204	0.9742288389	0.106893186
8205	0.9742288389	0.1068889098
8206	0.9742288389	0.1068808286
8207	0.9742288389	0.1068741528
8208	0.9742288389	0.1068697826
8209	0.9742288389	0.1068664998
8210	0.9742288389	0.1068586825
8211	0.9742288389	0.1068521582
8212	0.9742288389	0.1068457718
8213	0.9742288389	0.1068406928
8214	0.9742288389	0.1068352562
8215	0.9742288389	0.1068285433
8216	0.9742288389	0.1068242921
8217	0.9742288389	0.1068239663
8218	0.9742288389	0.1068174807
8219	0.9742288389	0.1068135132
8220	0.9742288389	0.1068055283
8221	0.9742288389	0.1068005192
8222	0.9742288389	0.1067915707
8223	0.9742288389	0.1067850798
8224	0.9742288389	0.1067794517
8225	0.9742288389	0.1067731709
8226	0.9742288389	0.1067670069
8227	0.9742288389	0.1067631513
8228	0.9742288389	0.1067573593
8229	0.9742288389	0.1067537399
8230	0.9742288389	0.1067515954
8231	0.9742288389	0.1067476201
8232	0.9742288389	0.1067431477
8233	0.9742288389	0.1067384673
8234	0.9742288389	0.1067325273
8235	0.9742288389	0.1067289008
8236	0.9742288389	0.1067236326
8237	0.9742288389	0.1067181995
8238	0.9742288389	0.106715734
8239	0.9742288389	0.1067124694
8240	0.9742288389	0.1067067029
8241	0.9742288389	0.1067012471
8242	0.9742288389	0.1067002596
8243	0.9742288389	0.1066931809
8244	0.9742288389	0.1066902274
8245	0.9742288389	0.1066824121
8246	0.9742288389	0.1066752107
8247	0.9742288389	0.1066719285
8248	0.9742288389	0.1066681869
8249	0.9742288389	0.1066636344
8250	0.9742288389	0.1066600067
8251	0.9742288389	0.1066518915
8252	0.9742288389	0.1066432431
8253	0.9742288389	0.1066375352
8254	0.9742288389	0.1066272452
8255	0.9742288389	0.1066213148
8256	0.9742288389	0.1066188431
8257	0.9742288389	0.106613222
8258	0.9742288389	0.1066077548
8259	0.9742288389	0.1066016371
8260	0.9742288389	0.1065963914
8261	0.9742288389	0.1065882069
8262	0.9742288389	0.106583634
8263	0.9742288389	0.1065784693
8264	0.9742288389	0.106565751
8265	0.9742837807	0.1065614703
8266	0.9742837807	0.1065612221
8267	0.9742288389	0.106555048
8268	0.9742288389	0.1065459425
8269	0.9742288389	0.1065415477
8270	0.9742288389	0.106533722
8271	0.9742288389	0.1065325011
8272	0.9742288389	0.1065280872
8273	0.9742288389	0.1065210842
8274	0.9742288389	0.1065140256
8275	0.9742288389	0.1065079828
8276	0.9742288389	0.106498018
8277	0.9742288389	0.1064922686
8278	0.9742288389	0.1064870388
8279	0.9742288389	0.1064855844
8280	0.9742288389	0.1064766104
8281	0.9742288389	0.1064757421
8282	0.9742288389	0.1064689069
8283	0.9742288389	0.1064606855
8284	0.9742837807	0.1064499292
8285	0.9742837807	0.1064454165
8286	0.9742837807	0.1064426162
8287	0.9742837807	0.1064392294
8288	0.9742837807	0.1064328337
8289	0.9742837807	0.1064297171
8290	0.9742837807	0.1064252026
8291	0.9742837807	0.1064205949
8292	0.9742837807	0.1064155746
8293	0.9742837807	0.10641057
8294	0.9742837807	0.1064066535
8295	0.9742837807	0.1063991189
8296	0.9742837807	0.1063959786
8297	0.9742837807	0.1063900221
8298	0.9742837807	0.1063865372
8299	0.9742837807	0.1063823377
8300	0.9742837807	0.1063782755
8301	0.9742837807	0.1063713594
8302	0.9742837807	0.1063697571
8303	0.9742837807	0.1063578618
8304	0.9742837807	0.1063552379
8305	0.9742837807	0.106352492
8306	0.9742837807	0.1063436532
8307	0.9742837807	0.1063408974
8308	0.9742837807	0.1063339348
8309	0.9742837807	0.1063256012
8310	0.9742837807	0.1063255971
8311	0.9742837807	0.1063246073
8312	0.9742837807	0.1063190494
8313	0.9742837807	0.1063161823
8314	0.9742837807	0.1063111321
8315	0.9742837807	0.1063022134
8316	0.9742837807	0.1062979169
8317	0.9742837807	0.1062866005
8318	0.9742837807	0.1062802623
8319	0.9742837807	0.1062696495
8320	0.9742837807	0.1062643977
8321	0.9742837807	0.1062573051
8322	0.9742837807	0.1062496188
8323	0.9742837807	0.10624111
8324	0.9742837807	0.1062329282
8325	0.9742837807	0.10622777
8326	0.9742837807	0.1062239259
8327	0.9742837807	0.1062199649
8328	0.9742837807	0.1062163343
8329	0.9742837807	0.1062108831
8330	0.9742837807	0.1062043967
8331	0.9742837807	0.1061971418
8332	0.9742837807	0.106194161
8333	0.9742837807	0.1061906427
8334	0.9742837807	0.1061834408
8335	0.9742837807	0.1061784465
8336	0.9742837807	0.1061784457
8337	0.9742837807	0.1061737006
8338	0.9742837807	0.1061715916
8339	0.9742837807	0.1061672488
8340	0.9742837807	0.106160645
8341	0.9742837807	0.1061551897
8342	0.9742837807	0.1061497044
8343	0.9742837807	0.106144662
8344	0.9742837807	0.1061385798
8345	0.9742837807	0.1061312699
8346	0.9742837807	0.1061249793
8347	0.9742837807	0.1061206501
8348	0.9742837807	0.1061169126
8349	0.9742837807	0.1061110754
8350	0.9742837807	0.1061068207
8351	0.9742837807	0.1060995766
8352	0.9742837807	0.1060960366
8353	0.9742837807	0.1060896738
8354	0.9742837807	0.1060845896
8355	0.9742837807	0.1060831635
8356	0.9742837807	0.1060781079
8357	0.9742837807	0.106075246
8358	0.9742837807	0.1060722391
8359	0.9742837807	0.1060637339
8360	0.9742837807	0.10605535
8361	0.9742837807	0.1060432936
8362	0.9742837807	0.1060379585
8363	0.9742837807	0.1060356853
8364	0.9742837807	0.1060315912
8365	0.9742837807	0.1060262411
8366	0.9742837807	0.1060197405
8367	0.9742837807	0.1060169028
8368	0.9742837807	0.1060131311
8369	0.9742837807	0.1060107906
8370	0.9742837807	0.1060062304
8371	0.9742837807	0.105998573
8372	0.9742837807	0.1059953596
8373	0.9742837807	0.1059907552
8374	0.9742837807	0.1059824519
8375	0.9742837807	0.105977507
8376	0.9742837807	0.1059743903
8377	0.9742837807	0.1059641543
8378	0.9742837807	0.1059597054
8379	0.9742837807	0.1059566226
8380	0.9742837807	0.1059512018
8381	0.9742837807	0.1059485816
8382	0.9742837807	0.1059461209
8383	0.9742837807	0.1059414365
8384	0.9742837807	0.1059363171
8385	0.9742837807	0.1059312788
8386	0.9742837807	0.1059276726
8387	0.9742837807	0.1059225811
8388	0.9742837807	0.1059185874
8389	0.9742837807	0.1059135584
8390	0.9742837807	0.1059095471
8391	0.9742837807	0.1059056061
8392	0.9742837807	0.1059037895
8393	0.9742837807	0.1058949029
8394	0.9742837807	0.1058920218
8395	0.9742837807	0.1058865459
8396	0.9742837807	0.1058810112
8397	0.9742837807	0.1058724957
8398	0.9742837807	0.1058634434
8399	0.9742837807	0.1058541394
8400	0.9742837807	0.1058468558
8401	0.9742837807	0.1058458182
8402	0.9742837807	0.1058413606
8403	0.9742837807	0.1058376486
8404	0.9742837807	0.1058332266
8405	0.9742837807	0.1058263108
8406	0.9742837807	0.1058252534
8407	0.9742837807	0.1058200691
8408	0.9742837807	0.1058195939
8409	0.9742837807	0.105812024
8410	0.9742837807	0.1058051425
8411	0.9742837807	0.1057998085
8412	0.9742837807	0.1057950432
8413	0.9742837807	0.1057907705
8414	0.9742837807	0.105786327
8415	0.9742837807	0.1057812598
8416	0.9742837807	0.1057714834
8417	0.9742837807	0.1057643481
8418	0.9742837807	0.1057602881
8419	0.9742837807	0.1057577204
8420	0.9742837807	0.1057505256
8421	0.9742837807	0.1057433434
8422	0.9742837807	0.1057365567
8423	0.9742837807	0.1057331448
8424	0.9742837807	0.1057321124
8425	0.9742837807	0.1057294615
8426	0.9742837807	0.1057264306
8427	0.9742837807	0.1057254484
8428	0.9742837807	0.1057216425
8429	0.9742837807	0.1057148807
8430	0.9742837807	0.1057091643
8431	0.9742837807	0.1057053092
8432	0.9742837807	0.1056991833
8433	0.9742837807	0.1056906423
8434	0.9742837807	0.1056874735
8435	0.9742837807	0.1056840995
8436	0.9742837807	0.1056832625
8437	0.9742837807	0.105672025
8438	0.9742837807	0.1056682698
8439	0.9742837807	0.105656071
8440	0.9742837807	0.1056517498
8441	0.9742837807	0.1056468852
8442	0.9742837807	0.1056387522
8443	0.9742837807	0.1056332175
8444	0.9743387288	0.1056260356
8445	0.9743387288	0.1056225885
8446	0.9743387288	0.1056123488
8447	0.9743387288	0.1056087448
8448	0.9743387288	0.1056032147
8449	0.9743387288	0.1055955696
8450	0.9742837807	0.1055922968
8451	0.9742837807	0.1055899948
8452	0.9742837807	0.1055833799
8453	0.9743387288	0.1055759824
8454	0.9743387288	0.1055708072
8455	0.9743387288	0.1055683947
8456	0.9743387288	0.105561696
8457	0.9743387288	0.1055565127
8458	0.9743387288	0.1055539329
8459	0.9743387288	0.1055530073
8460	0.9743387288	0.1055470082
8461	0.9743387288	0.105542377
8462	0.9743387288	0.1055396477
8463	0.9743387288	0.1055357956
8464	0.9743387288	0.1055305218
8465	0.9743387288	0.1055236415
8466	0.9743387288	0.1055206262
8467	0.9743387288	0.1055177452
8468	0.9743387288	0.1055153269
8469	0.9743387288	0.1055118248
8470	0.9743387288	0.1055069654
8471	0.9743387288	0.1054996232
8472	0.9743387288	0.1054957315
8473	0.9743387288	0.1054889896
8474	0.9743387288	0.1054843818
8475	0.9743387288	0.105480742
8476	0.9743387288	0.1054748901
8477	0.9743387288	0.1054713294
8478	0.9743387288	0.1054686953
8479	0.9743387288	0.1054646488
8480	0.9743387288	0.1054604931
8481	0.9743387288	0.1054565695
8482	0.9743387288	0.1054504287
8483	0.9743387288	0.1054486336
8484	0.9743387288	0.1054441349
8485	0.9743387288	0.1054399142
8486	0.9743387288	0.1054370113
8487	0.9743387288	0.1054329548
8488	0.9743387288	0.1054286247
8489	0.9743387288	0.1054233217
8490	0.9743387288	0.1054137918
8491	0.9743387288	0.1054043809
8492	0.9743387288	0.105401852
8493	0.9743387288	0.1053948049
8494	0.9743387288	0.105388046
8495	0.9743387288	0.1053814423
8496	0.9743387288	0.1053783698
8497	0.9743387288	0.1053722433
8498	0.9743387288	0.1053673448
8499	0.9743387288	0.1053661345
8500	0.9743387288	0.1053595647
8501	0.9743387288	0.1053558809
8502	0.9743387288	0.1053500211
8503	0.9743387288	0.1053493257
8504	0.9743387288	0.1053437335
8505	0.9743387288	0.1053383758
8506	0.9743387288	0.1053352958
8507	0.9743387288	0.1053291939
8508	0.9743387288	0.105318626
8509	0.9743387288	0.1053163797
8510	0.9743387288	0.1053120534
8511	0.9743387288	0.1053064786
8512	0.9743387288	0.1052997675
8513	0.9743387288	0.1052947392
8514	0.9743387288	0.1052913401
8515	0.9743387288	0.1052913201
8516	0.9743387288	0.1052884859
8517	0.9743387288	0.1052804769
8518	0.9743387288	0.105277817
8519	0.9743387288	0.1052691642
8520	0.9743387288	0.1052592328
8521	0.9743387288	0.1052513884
8522	0.9743387288	0.1052478545
8523	0.9743387288	0.1052428971
8524	0.9743387288	0.105238537
8525	0.9743387288	0.1052330704
8526	0.9743387288	0.1052245649
8527	0.9743387288	0.1052215513
8528	0.9743387288	0.105214805
8529	0.9743387288	0.1052115086
8530	0.9743387288	0.1052075108
8531	0.9743387288	0.1052023039
8532	0.9743387288	0.1051992661
8533	0.9743387288	0.1051948124
8534	0.9743387288	0.1051891299
8535	0.9743387288	0.105185896
8536	0.9743387288	0.1051831813
8537	0.9743387288	0.1051769481
8538	0.9743387288	0.1051703619
8539	0.9743387288	0.105165952
8540	0.9743387288	0.1051595729
8541	0.9743387288	0.1051552833
8542	0.9743387288	0.1051474178
8543	0.9743387288	0.1051370789
8544	0.9743387288	0.1051333099
8545	0.9743387288	0.1051300431
8546	0.9743387288	0.1051261173
8547	0.9743387288	0.1051202764
8548	0.9743387288	0.1051167326
8549	0.9743387288	0.1051126682
8550	0.9743387288	0.1051008259
8551	0.9743387288	0.1050962109
8552	0.9743387288	0.1050919634
8553	0.9743387288	0.105087142
8554	0.9743387288	0.105077605
8555	0.9743387288	0.1050713522
8556	0.9743387288	0.1050647
8557	0.9743387288	0.1050569438
8558	0.9743387288	0.1050537388
8559	0.9743387288	0.1050465171
8560	0.9743387288	0.1050419725
8561	0.9743387288	0.1050394438
8562	0.9743387288	0.1050348567
8563	0.9743387288	0.1050313775
8564	0.9743387288	0.1050285437
8565	0.9743387288	0.1050275789
8566	0.9743387288	0.1050262475
8567	0.9743387288	0.1050208833
8568	0.9743387288	0.1050157647
8569	0.9743387288	0.1050087111
8570	0.9743387288	0.1050056755
8571	0.9743387288	0.1050018537
8572	0.9743387288	0.1050004081
8573	0.9743387288	0.1049953739
8574	0.9743387288	0.1049922644
8575	0.9743387288	0.1049876185
8576	0.9743387288	0.1049870211
8577	0.9743387288	0.1049822151
8578	0.9743387288	0.1049766671
8579	0.9743387288	0.10497373
8580	0.9743387288	0.1049711022
8581	0.9743387288	0.1049646078
8582	0.9743387288	0.1049615047
8583	0.9743387288	0.1049571993
8584	0.9743387288	0.1049522148
8585	0.9743387288	0.1049492426
8586	0.9743387288	0.1049458853
8587	0.9743387288	0.1049439095
8588	0.9743387288	0.1049394698
8589	0.9743387288	0.1049380158
8590	0.9743387288	0.1049339643
8591	0.9743387288	0.104930339
8592	0.9743387288	0.1049227697
8593	0.9743387288	0.1049164676
8594	0.9743387288	0.1049092541
8595	0.9743387288	0.1049076275
8596	0.9743387288	0.1049050144
8597	0.9743387288	0.1048951634
8598	0.9743387288	0.1048902934
8599	0.9743387288	0.1048845086
8600	0.9743387288	0.1048836473
8601	0.9743387288	0.1048792548
8602	0.9743387288	0.1048759004
8603	0.9743387288	0.1048651434
8604	0.9743387288	0.1048619943
8605	0.9743387288	0.1048580075
8606	0.9743387288	0.1048525459
8607	0.9743387288	0.1048518229
8608	0.9743387288	0.1048484245
8609	0.9743387288	0.1048440113
8610	0.9743387288	0.1048387644
8611	0.9743387288	0.1048343575
8612	0.9743387288	0.1048292233
8613	0.9743387288	0.1048242841
8614	0.9743387288	0.104819954
8615	0.9743387288	0.1048185008
8616	0.9743387288	0.1048121848
8617	0.9743387288	0.1048087188
8618	0.9743387288	0.1048005945
8619	0.9743387288	0.1047979857
8620	0.9743387288	0.1047942796
8621	0.9743387288	0.1047913391
8622	0.9743387288	0.1047866378
8623	0.9743387288	0.1047833952
8624	0.9743387288	0.1047722755
8625	0.9743387288	0.1047655692
8626	0.9743387288	0.1047597018
8627	0.9743387288	0.1047572619
8628	0.9743387288	0.1047522667
8629	0.9743387288	0.1047467023
8630	0.9743387288	0.1047444052
8631	0.9743387288	0.1047411065
8632	0.9743387288	0.1047362515
8633	0.9743387288	0.1047328704
8634	0.9743387288	0.1047293037
8635	0.9743387288	0.104726386
8636	0.9743387288	0.1047232959
8637	0.9743387288	0.1047196375
8638	0.9743387288	0.1047112307
8639	0.9743387288	0.1047020028
8640	0.9743387288	0.1046977312
8641	0.9743387288	0.1046933472
8642	0.9743387288	0.1046823764
8643	0.9743387288	0.104678682
8644	0.9743387288	0.1046707475
8645	0.9743387288	0.1046664171
8646	0.9743387288	0.1046618508
8647	0.9743387288	0.1046571307
8648	0.9743387288	0.1046545907
8649	0.9743387288	0.1046538785
8650	0.9743387288	0.1046516823
8651	0.9743387288	0.1046475496
8652	0.9743387288	0.1046434423
8653	0.9743387288	0.1046400564
8654	0.9743387288	0.1046366552
8655	0.9743387288	0.1046357214
8656	0.9743387288	0.1046291494
8657	0.9743387288	0.1046250565
8658	0.9743387288	0.1046227445
8659	0.9743387288	0.1046224219
8660	0.9743387288	0.1046178471
8661	0.9743387288	0.1046140275
8662	0.9743387288	0.1046094388
8663	0.9743387288	0.1046038111
8664	0.9743387288	0.1045978521
8665	0.9743387288	0.1045937295
8666	0.9743387288	0.1045906212
8667	0.9743387288	0.1045846457
8668	0.9743387288	0.1045795814
8669	0.9743387288	0.1045761645
8670	0.9743387288	0.1045735306
8671	0.9743387288	0.1045700579
8672	0.9743387288	0.1045608907
8673	0.9743387288	0.1045551455
8674	0.9743387288	0.1045495622
8675	0.9743387288	0.1045454234
8676	0.9743387288	0.1045448584
8677	0.9743387288	0.1045428113
8678	0.9743387288	0.1045392688
8679	0.9743387288	0.1045362385
8680	0.9743387288	0.1045313889
8681	0.9743387288	0.1045262716
8682	0.9743387288	0.1045203465
8683	0.9743387288	0.1045181078
8684	0.9743387288	0.104514457
8685	0.9743387288	0.1045116201
8686	0.9743387288	0.1045080928
8687	0.9743387288	0.1045020884
8688	0.9743387288	0.1044973415
8689	0.9743387288	0.1044934464
8690	0.9743387288	0.10449167
8691	0.9743387288	0.1044881058
8692	0.9743387288	0.1044805791
8693	0.9743387288	0.1044777904
8694	0.9743387288	0.1044755529
8695	0.9743387288	0.1044697665
8696	0.9743387288	0.1044678787
8697	0.9743387288	0.1044620171
8698	0.9743387288	0.1044570727
8699	0.9743387288	0.1044512182
8700	0.9743387288	0.1044472461
8701	0.9743387288	0.1044424347
8702	0.9743387288	0.1044377736
8703	0.9743387288	0.1044331487
8704	0.9743387288	0.1044297991
8705	0.9743387288	0.1044270604
8706	0.9743387288	0.1044208743
8707	0.9743387288	0.104415729
8708	0.9743387288	0.1044125367
8709	0.9743387288	0.104410483
8710	0.9743387288	0.1044043528
8711	0.9743387288	0.1043984005
8712	0.9743387288	0.1043926332
8713	0.9743387288	0.1043910401
8714	0.9743387288	0.1043889594
8715	0.9743387288	0.1043866532
8716	0.9743387288	0.1043803099
8717	0.9743387288	0.104377605
8718	0.9743387288	0.1043747467
8719	0.9743387288	0.104374326
8720	0.9743387288	0.1043733693
8721	0.9743387288	0.1043687381
8722	0.9743387288	0.1043628706
8723	0.9743387288	0.1043604568
8724	0.9743387288	0.1043550474
8725	0.9743387288	0.1043432557
8726	0.9743387288	0.1043359268
8727	0.9743387288	0.1043319382
8728	0.9743387288	0.104328813
